Booking ID,Status,Passenger status,Passengers,Pickup ID,Dropoff ID,Actual Pickup Time,Actual Dropoff Time,name_pickup,district_pickup,Pickup Latitude,Pickup Longitude,name_dropoff,district_dropoff,Dropoff Latitude,Dropoff Longitude
261236,Validated,Trip completed,1,15,0,2024-09-14 12:38:00,2024-09-14 12:52:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Bahnhof",Kinding,48.992168,11.377365
259404,Cancelled by client,Cancelled,1,40,65,2024-09-14 12:53:00,2024-09-14 13:13:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Litterzhofen, Kirche",Plakstetten,49.069082,11.40739
260900,Cancelled by client,Cancelled,1,42,31,2024-09-14 13:04:00,2024-09-14 13:16:00,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
261196,Cancelled by client,Cancelled,1,35,40,2024-09-14 13:23:00,2024-09-14 13:34:00,"Beilngries, Freibad",Beilngries,49.027045,11.473085,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
260887,Cancelled by client,Cancelled,1,31,42,2024-09-14 13:24:00,2024-09-14 13:34:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563
261069,Validated,Trip completed,1,50,29,2024-09-14 13:49:00,2024-09-14 13:58:00,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
261357,Validated,Trip completed,1,17,6,2024-09-14 14:04:00,2024-09-14 14:07:00,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473
252277,Cancelled by client,Cancelled,1,64,27,2024-09-14 14:09:00,2024-09-14 14:17:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Beilngries, Hafen",Beilngries,49.041112,11.47124
261370,Validated,Trip completed,1,19,0,2024-09-14 14:20:00,2024-09-14 14:40:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
257536,Validated,Trip completed,1,4,1,2024-09-14 14:32:00,2024-09-14 14:34:00,"Kinding, Marktplatz",Kinding,49.000562,11.38279,"Enkering, Maibaum",Enkering,48.992498,11.363953
261388,Validated,Trip completed,1,0,24,2024-09-14 14:40:00,2024-09-14 14:56:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722
261218,Validated,Trip completed,1,64,30,2024-09-14 15:04:00,2024-09-14 15:11:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261071,Validated,Trip completed,1,30,50,2024-09-14 15:11:00,2024-09-14 15:26:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
261360,Cancelled by client,Cancelled,1,19,0,2024-09-14 15:08:00,2024-09-14 15:45:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261238,Validated,Trip completed,4,21,1,2024-09-14 15:14:00,2024-09-14 15:49:00,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,"Enkering, Maibaum",Enkering,48.992498,11.363953
261251,Cancelled by client,Cancelled,1,0,22,2024-09-14 15:45:00,2024-09-14 16:04:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
261394,Cancelled by client,Cancelled,1,0,24,2024-09-14 15:46:00,2024-09-14 16:05:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722
261319,Validated,Trip completed,1,15,31,2024-09-14 16:01:00,2024-09-14 16:08:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
261451,Validated,Trip completed,1,19,0,2024-09-14 16:08:00,2024-09-14 16:20:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
260893,Cancelled by client,Cancelled,1,42,31,2024-09-14 16:13:00,2024-09-14 16:40:00,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
257159,Cancelled by driver,Cancelled,1,0,11,2024-09-14 16:26:00,2024-09-14 16:35:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705
261321,Validated,Trip completed,1,31,15,2024-09-14 16:40:00,2024-09-14 16:46:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488
259147,Validated,Trip completed,2,40,33,2024-09-14 17:07:00,2024-09-14 17:39:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872
258213,Validated,Trip completed,1,38,29,2024-09-14 17:17:00,2024-09-14 17:25:00,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
261235,Validated,Trip completed,1,67,10,2024-09-14 17:33:00,2024-09-14 17:42:00,Kaldorf,Wiesenhofen,49.048472,11.431715,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253
261489,Validated,Trip completed,1,67,10,2024-09-14 17:33:00,2024-09-14 17:42:00,Kaldorf,Wiesenhofen,49.048472,11.431715,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253
257537,Validated,Trip completed,1,1,4,2024-09-14 17:51:00,2024-09-14 17:55:00,"Enkering, Maibaum",Enkering,48.992498,11.363953,"Kinding, Marktplatz",Kinding,49.000562,11.38279
248446,Cancelled by client,Cancelled,1,0,22,2024-09-14 18:00:00,2024-09-14 18:23:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
261353,Validated,Trip completed,1,0,22,2024-09-14 17:58:00,2024-09-14 18:25:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
261390,Cancelled by driver,Cancelled,1,0,19,2024-09-14 17:58:00,2024-09-14 18:19:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
255487,Cancelled by client,Cancelled,1,6,21,2024-09-14 18:08:00,2024-09-14 18:21:00,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
261294,Cancelled by driver,Cancelled,4,8,21,2024-09-14 18:05:00,2024-09-14 18:22:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
261197,Validated,Trip completed,1,15,29,2024-09-14 18:15:00,2024-09-14 18:20:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
261166,Cancelled by driver,Cancelled,1,37,30,2024-09-14 18:32:00,2024-09-14 18:39:00,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261277,Validated,Trip completed,1,0,10,2024-09-14 18:46:00,2024-09-14 18:52:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253
261414,Validated,Trip completed,2,0,19,2024-09-14 18:46:00,2024-09-14 18:57:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261510,Validated,Trip completed,1,0,19,2024-09-14 18:46:00,2024-09-14 18:57:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261164,Cancelled by client,Cancelled,1,37,30,2024-09-14 18:58:00,2024-09-14 19:05:00,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261456,Validated,Trip completed,2,42,31,2024-09-14 19:16:00,2024-09-14 19:48:00,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
261204,Validated,Trip completed,1,10,1,2024-09-14 19:29:00,2024-09-14 19:37:00,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,"Enkering, Maibaum",Enkering,48.992498,11.363953
261391,Cancelled by client,Cancelled,2,0,19,2024-09-14 19:29:00,2024-09-14 19:53:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261368,Validated,Trip completed,1,30,10,2024-09-14 19:50:00,2024-09-14 19:54:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253
261359,Cancelled by client,Cancelled,2,0,19,2024-09-14 19:44:00,2024-09-14 19:56:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261291,Cancelled by client,Cancelled,4,21,8,2024-09-14 20:00:00,2024-09-14 20:10:00,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
261487,Validated,Trip completed,1,0,22,2024-09-14 20:02:00,2024-09-14 20:16:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
261402,Cancelled by client,Cancelled,2,0,19,2024-09-14 20:07:00,2024-09-14 20:20:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
259405,Cancelled by client,Cancelled,1,65,40,2024-09-14 20:15:00,2024-09-14 21:00:00,"Litterzhofen, Kirche",Plakstetten,49.069082,11.40739,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
259046,Validated,Trip completed,1,29,15,2024-09-14 20:25:00,2024-09-14 20:32:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488
261165,Cancelled by client,Cancelled,1,30,37,2024-09-14 20:34:00,2024-09-14 20:40:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563
261234,Validated,Trip completed,1,10,67,2024-09-14 20:53:00,2024-09-14 21:16:00,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,Kaldorf,Wiesenhofen,49.048472,11.431715
261490,Validated,Trip completed,1,10,67,2024-09-14 20:53:00,2024-09-14 21:16:00,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,Kaldorf,Wiesenhofen,49.048472,11.431715
259504,Cancelled by driver,Cancelled,1,30,0,2024-09-14 21:11:00,2024-09-14 21:34:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261297,Cancelled by call center,Cancelled,4,21,8,2024-09-14 21:12:00,2024-09-14 21:25:00,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
261310,Cancelled by driver,Cancelled,1,0,28,2024-09-14 21:30:00,2024-09-14 21:47:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
261361,Cancelled by client,Cancelled,2,0,19,2024-09-14 21:34:00,2024-09-14 21:49:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261566,Validated,Trip completed,1,0,19,2024-09-14 21:30:00,2024-09-14 21:49:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
259148,Validated,Trip completed,2,33,40,2024-09-14 21:46:00,2024-09-14 22:01:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
258215,Validated,Trip completed,1,29,38,2024-09-14 21:46:00,2024-09-14 21:55:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
260310,Cancelled by driver,Cancelled,1,19,42,2024-09-14 21:49:00,2024-09-14 21:58:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563
257535,Cancelled by driver,Cancelled,1,4,1,2024-09-14 22:16:00,2024-09-14 22:17:00,"Kinding, Marktplatz",Kinding,49.000562,11.38279,"Enkering, Maibaum",Enkering,48.992498,11.363953
261103,Validated,Trip completed,1,0,41,2024-09-15 08:19:00,2024-09-15 08:29:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578
261200,Validated,Trip completed,1,0,19,2024-09-15 08:19:00,2024-09-15 08:37:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261270,Cancelled by client,Cancelled,1,30,64,2024-09-15 08:43:00,2024-09-15 08:52:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
261499,Validated,Trip completed,1,28,64,2024-09-15 08:46:00,2024-09-15 08:53:00,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
252279,Cancelled by client,Cancelled,1,27,64,2024-09-15 08:45:00,2024-09-15 08:52:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
254736,Validated,Trip completed,1,64,0,2024-09-15 08:53:00,2024-09-15 09:10:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261203,Validated,Trip completed,1,31,42,2024-09-15 09:41:00,2024-09-15 09:59:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563
261684,Cancelled by driver,Cancelled,1,37,0,2024-09-15 09:52:00,2024-09-15 10:13:00,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261163,Validated,Trip completed,1,42,19,2024-09-15 10:16:00,2024-09-15 10:30:00,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261550,Validated,Trip completed,3,29,0,2024-09-15 10:28:00,2024-09-15 10:41:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261693,Cancelled by client,Cancelled,1,15,3,2024-09-15 10:41:00,2024-09-15 10:59:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002
261185,Validated,Trip completed,1,38,29,2024-09-15 11:03:00,2024-09-15 11:11:00,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
257161,Cancelled by driver,Cancelled,1,11,0,2024-09-15 11:16:00,2024-09-15 11:26:00,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,"Kinding, Bahnhof",Kinding,48.992168,11.377365
259835,Validated,Trip completed,1,50,38,2024-09-15 11:45:00,2024-09-15 11:52:00,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
261701,Validated,Trip completed,1,15,3,2024-09-15 12:03:00,2024-09-15 12:14:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002
261205,Validated,Trip completed,1,42,31,2024-09-15 12:30:00,2024-09-15 12:39:00,"Grampersdorf, Landstrasse",Grampersdorf,48.970778,11.476563,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
261603,Validated,Trip completed,1,15,0,2024-09-15 12:46:00,2024-09-15 13:03:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261702,Validated,Trip completed,1,3,0,2024-09-15 12:58:00,2024-09-15 13:03:00,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261821,Cancelled by driver,Cancelled,1,29,0,2024-09-15 13:44:00,2024-09-15 13:58:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261776,Validated,Trip completed,1,24,3,2024-09-15 14:07:00,2024-09-15 14:21:00,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002
261823,Cancelled by driver,Cancelled,1,37,0,2024-09-15 14:10:00,2024-09-15 14:34:00,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261562,Cancelled by client,Cancelled,1,15,0,2024-09-15 14:34:00,2024-09-15 14:46:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261720,Validated,Trip completed,1,0,28,2024-09-15 14:46:00,2024-09-15 15:14:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
260437,Validated,Trip completed,1,29,50,2024-09-15 15:00:00,2024-09-15 15:26:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
252280,Cancelled by client,Cancelled,1,64,27,2024-09-15 15:05:00,2024-09-15 15:12:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Beilngries, Hafen",Beilngries,49.041112,11.47124
261271,Cancelled by client,Cancelled,1,64,30,2024-09-15 15:05:00,2024-09-15 15:14:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261500,Validated,Trip completed,1,64,28,2024-09-15 15:07:00,2024-09-15 15:14:00,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
259877,Cancelled by client,Cancelled,1,29,50,2024-09-15 15:23:00,2024-09-15 15:58:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
257538,Validated,Trip completed,1,4,1,2024-09-15 15:48:00,2024-09-15 15:52:00,"Kinding, Marktplatz",Kinding,49.000562,11.38279,"Enkering, Maibaum",Enkering,48.992498,11.363953
261555,Validated,Trip completed,1,11,47,2024-09-15 15:55:00,2024-09-15 16:30:00,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,Kirchbuch,Kirchbuch,48.965578,11.50951
261186,Cancelled by driver,Cancelled,1,29,38,2024-09-15 16:03:00,2024-09-15 16:12:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
261867,Validated,Trip completed,1,17,40,2024-09-15 16:00:00,2024-09-15 16:21:00,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
261829,Validated,Trip completed,1,37,40,2024-09-15 16:09:00,2024-09-15 16:21:00,"Paulushofen, Spielplatz",Paulushofen,49.013632,11.497563,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
261909,Validated,Trip completed,1,40,0,2024-09-15 16:21:00,2024-09-15 16:40:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261872,Cancelled by client,Cancelled,1,0,30,2024-09-15 16:50:00,2024-09-15 17:01:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261877,Cancelled by client,Cancelled,1,0,30,2024-09-15 16:50:00,2024-09-15 17:01:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261924,Validated,Trip completed,1,19,0,2024-09-15 17:03:00,2024-09-15 17:19:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
261949,Validated,Trip completed,1,0,28,2024-09-15 17:19:00,2024-09-15 17:28:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
261913,Cancelled by driver,Cancelled,1,0,30,2024-09-15 17:59:00,2024-09-15 18:32:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
261939,Cancelled by client,Cancelled,1,0,19,2024-09-15 17:52:00,2024-09-15 18:22:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261948,Validated,Trip completed,1,4,23,2024-09-15 18:01:00,2024-09-15 18:36:00,"Kinding, Marktplatz",Kinding,49.000562,11.38279,"Beilngries, An der Leitn",Beilngries,49.030037,11.484332
261947,Validated,Trip completed,1,3,24,2024-09-15 18:02:00,2024-09-15 18:33:00,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722
261869,Validated,Trip completed,1,40,17,2024-09-15 18:15:00,2024-09-15 18:28:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213
261608,Validated,Trip completed,1,29,38,2024-09-15 18:32:00,2024-09-15 18:42:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
261710,Validated,Trip completed,1,0,28,2024-09-15 18:59:00,2024-09-15 19:18:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
261978,Cancelled by driver,Cancelled,1,0,19,2024-09-15 18:59:00,2024-09-15 19:11:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
261984,Validated,Trip completed,1,0,30,2024-09-15 18:59:00,2024-09-15 19:18:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
262002,Cancelled by client,Cancelled,2,30,40,2024-09-15 19:13:00,2024-09-15 19:24:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
261987,Cancelled by client,Cancelled,2,21,40,2024-09-15 19:09:00,2024-09-15 19:19:00,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
261990,Cancelled by driver,Cancelled,1,30,38,2024-09-15 19:38:00,2024-09-15 19:44:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
261991,Validated,Trip completed,2,30,40,2024-09-15 19:38:00,2024-09-15 19:49:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
261778,Cancelled by client,Cancelled,1,3,24,2024-09-15 19:37:00,2024-09-15 19:49:00,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722
260578,Validated,Trip completed,1,0,36,2024-09-15 20:21:00,2024-09-15 20:34:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735
261963,Cancelled by driver,Cancelled,1,0,28,2024-09-15 20:21:00,2024-09-15 20:33:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
262034,Validated,Trip completed,1,0,31,2024-09-15 20:21:00,2024-09-15 20:33:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
247281,Validated,Trip completed,1,67,8,2024-09-16 05:19:00,2024-09-16 05:25:00,Kaldorf,Wiesenhofen,49.048472,11.431715,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
249777,Validated,Trip completed,1,1,8,2024-09-16 05:35:00,2024-09-16 05:42:00,"Enkering, Maibaum",Enkering,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
250328,Cancelled by client,Cancelled,1,49,30,2024-09-16 05:48:00,2024-09-16 06:07:00,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
247846,Cancelled by client,Cancelled,1,55,20,2024-09-16 06:01:00,2024-09-16 06:08:00,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,"Beilngries, ZOB",Beilngries,49.032173,11.476295
262076,Validated,Trip completed,1,53,19,2024-09-16 05:57:00,2024-09-16 06:13:00,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
262256,Cancelled by driver,Cancelled,1,19,0,2024-09-16 06:03:00,2024-09-16 06:18:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
253579,Validated,Trip completed,1,55,31,2024-09-16 06:08:00,2024-09-16 06:15:00,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
260054,Validated,Trip completed,1,55,31,2024-09-16 06:08:00,2024-09-16 06:15:00,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
261773,Validated,Trip completed,1,15,0,2024-09-16 06:08:00,2024-09-16 06:22:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Kinding, Bahnhof",Kinding,48.992168,11.377365
